Site_ID,site_name,VI,variable,duration,intensity,ancient_group,family,genus,species,Lon,Lat,Elevation,Continent,Country,type,yr_strat,yr_end,yr_len,SOS_Month,EOS_Month,GS_Months,Num_GS_Months,lab,TMP_sd_gs_mean,PRE_sd_gs_mean,SR_sd_gs_mean,CO2_sd_gs_mean,VPD_sd_gs_mean,TRW_mean,TMP_mean,PRE_mean,SR_mean,CO2_mean,VPD_mean,TRW_cv,TMP_cv,PRE_cv,SR_cv,CO2_cv,VPD_cv,species_for_matching,phylo_depth,branch_length,sister_distance,phylo_match_type
48,asia_bt005,TRW,TRW,4,0.11075,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga dumosa (D. Don) Eichler,90.15,27.45,None,asia,Bhutan,Warm Humid,1940,2006,67,9,6,"9,10,11,12,1,2,3,4,5,6",10,90541,4.636846452,196.7746823,35.58861152,4.633975706,0.081451919,0.871501403,10.43303501,1492.150768,1329.301595,335.996943,0.361756511,0.227164661,0.035888637,0.138533008,0.043227949,0.059404087,0.070706385,Tsuga dumosa,314.829325,10.220702,20.441404,species_level
49,asia_bt009,TRW,TRW,4,0.12284,AncientGroup_E_5,Pinaceae,Picea,Picea spinulosa (Griff.) Beissn.,90.97,27.42,None,asia,Bhutan,Warm Humid,1940,2002,63,10,1,"10,11,12,1",4,90542,4.055827842,46.91433068,16.67496692,3.662718595,0.071315766,0.979228283,7.790873163,127.8301608,404.7099454,330.9356591,0.342000834,0.201169206,0.091130349,0.49965006,0.100180247,0.053684701,0.128162956,Picea spinulosa,317.850258,7.199769,14.399538,species_level
50,asia_bt012,TRW,TRW,2,0.14782,AncientGroup_E_5,Pinaceae,Pinus,Pinus wallichiana A.B. Jacks.,90.7,27.45,None,asia,Bhutan,Warm Humid,1940,2003,64,10,1,"10,11,12,1",4,90542,4.051170639,46.63042302,16.63573607,3.680569938,0.07074248,1.013441126,7.79843765,127.7703146,404.8300781,331.549121,0.342246686,0.155959085,0.090649264,0.495915044,0.099380853,0.055180818,0.127180292,Pinus wallichiana,304.191162,20.858865,41.71773,species_level
51,asia_bt014,TRW,TRW,3,0.21352,AncientGroup_E_5,Pinaceae,Pinus,Pinus roxburghii Sarg. = Pinus longifolia Roxb.,91.2,27.18,None,asia,Bhutan,Warm Humid,1940,2003,64,4,1,"4,5,6,7,8,9,10,11,12,1",10,90543,4.875119938,219.7610472,40.60545289,4.240834423,0.089405059,0.997326117,14.81250028,2263.154729,1468.693868,332.5774994,0.431067963,0.251819207,0.076625428,0.171714913,0.118775481,0.053716691,0.071497798,Pinus roxburghii,304.191162,20.858865,41.71773,species_level
52,asia_bt015,TRW,TRW,5,0.21403,AncientGroup_E_5,Pinaceae,Pinus,Pinus roxburghii Sarg. = Pinus longifolia Roxb.,91.18,27.48,None,asia,Bhutan,Warm Humid,1940,2003,64,4,1,"4,5,6,7,8,9,10,11,12,1",10,90543,4.875119938,219.7610472,40.60545289,4.240834423,0.089405059,1.016963775,14.81250028,2263.154729,1468.693868,332.5774994,0.431067963,0.278206728,0.076625428,0.171714913,0.118775481,0.053716691,0.071497798,Pinus roxburghii,304.191162,20.858865,41.71773,species_level
53,asia_bt016,TRW,TRW,5,0.14883,AncientGroup_E_5,Pinaceae,Larix,Larix griffithiana (Lindl. & Gord.) Carr.,89.75,27.98,None,asia,Bhutan,Polar,1940,2006,67,7,11,"7,8,9,10,11",5,89820,4.394239407,145.7210401,35.80524893,2.195458146,0.050093985,0.915408653,8.780000132,832.652252,723.3866053,331.8320561,0.28941049,0.22951622,0.040220176,0.119159317,0.011304749,0.060221627,0.122815607,Larix griffithiana,323.26781,1.782217,3.564434,species_level
54,asia_bt017,TRW,TRW,4,0.17406,AncientGroup_E_5,Pinaceae,Larix,Larix griffithiana (Lindl. & Gord.) Carr.,89.32,27.38,None,asia,Bhutan,Warm Humid,1940,2005,66,8,11,"8,9,10,11",4,90539,3.754154791,204.4092416,29.91650816,2.140948366,0.053559227,0.985465284,10.86856077,823.4454705,514.2304036,330.2155143,0.284349872,0.235355837,0.036213244,0.15176554,0.013952256,0.059043913,0.13399289,Larix griffithiana,323.26781,1.782217,3.564434,species_level
55,asia_bt018,TRW,TRW,4,0.15347,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus recurva Buch.-Ham. ex D. Don,89.75,27.95,2150,asia,Bhutan,Polar,1940,2006,67,7,11,"7,8,9,10,11",5,89820,4.394239407,145.7210401,35.80524893,2.195458146,0.050093985,1.016956306,8.780000132,832.652252,723.3866053,331.8320561,0.28941049,0.186549474,0.040220176,0.119159317,0.011304749,0.060221627,0.122815607,Juniperus recurva,320.013548,5.036479,10.072958,species_level
56,asia_bt020,TRW,TRW,3,0.16484,AncientGroup_E_5,Pinaceae,Abies,Abies densa Griff.,90.15,27.45,None,asia,Bhutan,Warm Humid,1940,2006,67,9,6,"9,10,11,12,1,2,3,4,5,6",10,90541,4.636846452,196.7746823,35.58861152,4.633975706,0.081451919,0.958290188,10.43303501,1492.150768,1329.301595,335.996943,0.361756511,0.188938295,0.035888637,0.138533008,0.043227949,0.059404087,0.070706385,Abies densa,320.501454,4.548573,9.097146,species_level
57,asia_bt021,TRW,TRW,4,0.10028,AncientGroup_E_5,Pinaceae,Picea,Picea spinulosa (Griff.) Beissn.,90.97,27.42,3268,asia,Bhutan,Warm Humid,1940,2013,74,10,1,"10,11,12,1",4,90542,4.031671119,48.01078563,16.52309826,3.746824976,0.069041442,0.97796327,7.904054208,129.9851374,406.0322002,338.3113878,0.34734644,0.166393004,0.092253247,0.49247221,0.092399516,0.071825687,0.124644445,Picea spinulosa,317.850258,7.199769,14.399538,species_level
58,asia_bt022,TRW,TRW,3,0.13278,AncientGroup_D_4,Taxaceae,Taxus,Taxus baccata L.,90.43,27.39,3243,asia,Bhutan,Warm Humid,1940,2003,64,9,6,"9,10,11,12,1,2,3,4,5,6",10,90541,4.64863585,198.2563348,35.6139425,4.600144919,0.081614993,1.047738043,10.40130226,1490.700021,1328.657213,334.0490739,0.360929964,0.148069981,0.033411897,0.139715894,0.044199938,0.054472503,0.070453982,Taxus baccata,257.229332,67.820695,135.64139,species_level
59,asia_chin009,TRW,TRW,4,0.12343,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,82.15,43.07,2308,asia,China,Arid,1940,2004,65,3,10,"3,4,5,6,7,8,9,10",8,67485,7.010944529,21.16621834,62.62125022,2.442854236,0.35655211,1.038733298,12.0284618,263.9492352,1706.373794,330.3961469,0.781808476,0.142513655,0.05830119,0.199961185,0.025914542,0.057259332,0.101180404,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
60,asia_chin010,TRW,TRW,4,0.10331,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,81.72,42.8,2593,asia,China,Polar,1940,2004,65,6,9,"6,7,8,9",4,68204,2.3795757,28.71069572,47.45765471,1.84010638,0.126258696,0.947260754,10.04307709,259.0492351,976.3807023,328.6933144,0.677949901,0.137790367,0.064689042,0.206629004,0.034054661,0.05746022,0.131610689,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
61,asia_chin011,TRW,TRW,4,0.16845,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,82.87,43.15,1499,asia,China,Arid,1940,2004,65,4,11,"4,5,6,7,8,9,10,11",8,67486,7.765672387,19.54830957,78.33065343,2.457096114,0.37340447,0.990270868,11.42903864,227.1492351,1632.705823,330.0347968,0.771065564,0.222482338,0.062263535,0.19795897,0.026848197,0.057379416,0.096870531,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
62,asia_chin012,TRW,TRW,3,0.11553,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,82.68,43.08,1710,asia,China,Arid,1940,2004,65,4,11,"4,5,6,7,8,9,10,11",8,67486,7.765672387,19.54830957,78.33065343,2.457096114,0.37340447,1.039373237,11.42903864,227.1492351,1632.705823,330.0347968,0.771065564,0.149653303,0.062263535,0.19795897,0.026848197,0.057379416,0.096870531,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
63,asia_chin013,TRW,TRW,4,0.17963,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,86.72,43.72,1865,asia,China,Arid,1940,2004,65,4,11,"4,5,6,7,8,9,10,11",8,66774,8.2282585,16.82582941,53.79300162,2.84174235,0.45819125,0.998059474,11.99057712,197.730773,1253.229741,329.6303815,0.861921464,0.198353065,0.054519101,0.288494268,0.039778309,0.057320372,0.081538488,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
64,asia_chin015,TRW,TRW,4,0.23215,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,86.3,43.78,1878,asia,China,Arid,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,66773,5.324768808,21.06640733,42.07560939,2.873883592,0.270388329,1.005829113,9.915824338,210.810773,1215.012433,329.4652765,0.706504174,0.274184888,0.059408145,0.296334281,0.037460455,0.057266056,0.098641241,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
65,asia_chin016,TRW,TRW,4,0.21998,AncientGroup_D_4,Cupressaceae,Cupressus,Cupressus chengiana S.Y.Hu,101.92,31.78,2500,asia,China,Polar,1940,2007,68,4,10,"4,5,6,7,8,9,10",7,84084,3.217744505,42.03354859,25.92493444,2.567511232,0.074512645,1.002447024,6.974790035,659.9147171,1222.769088,335.7504365,0.396423106,0.280253369,0.059474089,0.09095099,0.012242015,0.061507475,0.084839141,Cupressus chengiana,313.971402,11.078625,22.15725,species_level
66,asia_chin017,TRW,TRW,3,0.16929,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,99.75,28.9,3980,asia,China,Polar,1940,2007,68,4,11,"4,5,6,7,8,9,10,11",8,88400,4.025643586,62.42245741,39.21235681,3.028625392,0.074893146,1.152434513,7.477573667,664.2441283,1545.83538,334.2356082,0.397672192,0.387290001,0.046232422,0.125278606,0.012563393,0.061659964,0.069477876,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
67,asia_chin018,TRW,TRW,4,0.10418,AncientGroup_E_5,Pinaceae,Abies,Abies forestii Rogers,100.08,29.28,4150,asia,China,Polar,1940,2006,67,5,8,"5,6,7,8",4,87681,1.723624628,64.61596298,5.703072892,3.122970125,0.052463306,1.028208735,7.484328512,554.9059814,818.1962453,333.863204,0.377355966,0.169755484,0.047431433,0.15526129,0.009909912,0.059405137,0.091267388,Abies forestii,320.501454,4.548573,9.097146,species_level
68,asia_chin020,TRW,TRW,3,0.13467,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,100.27,30.23,4050,asia,China,Polar,1940,2007,68,6,10,"6,7,8,9,10",5,86241,2.621970726,58.31658088,30.93525443,1.616682525,0.055590348,1.090135159,7.188235431,614.7632462,901.6510966,333.4855152,0.37446851,0.37027204,0.061739707,0.142891838,0.011727458,0.061894596,0.082444785,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
69,asia_chin021,TRW,TRW,4,0.10547,AncientGroup_E_5,Pinaceae,Abies,Abies forestii Rogers,99.93,28.98,3750,asia,China,Polar,1940,2007,68,4,11,"4,5,6,7,8,9,10,11",8,88400,4.025643586,62.42245741,39.21235681,3.028625392,0.074893146,1.069647609,7.477573667,664.2441283,1545.83538,334.2356082,0.397672192,0.178540516,0.046232422,0.125278606,0.012563393,0.061659964,0.069477876,Abies forestii,320.501454,4.548573,9.097146,species_level
70,asia_chin022,TRW,TRW,5,0.15483,AncientGroup_E_5,Pinaceae,Picea,Picea likiangensis (Franchet) Pritzel,100.28,30.87,3300,asia,China,Polar,1940,2007,68,6,10,"6,7,8,9,10",5,85521,2.738148127,51.55541833,31.69625386,1.445191174,0.063994228,1.006120534,8.366764871,578.8191287,915.2264642,334.1498205,0.415193402,0.250335086,0.053231532,0.140301839,0.011911823,0.061791775,0.076210176,Picea likiangensis,317.850258,7.199769,14.399538,species_level
71,asia_chin023,TRW,TRW,4,0.13904,AncientGroup_E_5,Pinaceae,Picea,Picea likiangensis (Franchet) Pritzel,100,30,4020,asia,China,Polar,1940,2007,68,5,8,"5,6,7,8",4,86961,1.707945331,61.00346862,5.88569128,2.891527046,0.05467039,0.99144405,7.741176619,551.3691266,821.9762178,334.3977142,0.392082925,0.177733133,0.048696295,0.14223576,0.010740711,0.06106282,0.087282388,Picea likiangensis,317.850258,7.199769,14.399538,species_level
72,asia_chin024,TRW,TRW,4,0.08534,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,99.03,28.37,4260,asia,China,Cold Dry,1940,2007,68,5,11,"5,6,7,8,9,10,11",7,89119,3.648149114,57.30600561,44.03272302,3.233579488,0.073024013,0.991939061,9.973319503,605.3661874,1449.583656,334.1739882,0.42518405,0.136243798,0.032669124,0.128461829,0.012756917,0.0617891,0.067018063,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
73,asia_chin026,TRW,TRW,3,0.1305,AncientGroup_E_5,Pinaceae,Abies,Abies forestii Rogers,99.8,27.62,3500,asia,China,Cold Dry,1940,2007,68,7,11,"7,8,9,10,11",5,89840,4.143205231,78.13525366,43.60686836,1.834175257,0.05081505,1.033808965,8.972353083,538.8426557,983.6291526,333.2772509,0.375310214,0.163512542,0.041545339,0.132306135,0.017200954,0.06203403,0.081186202,Abies forestii,320.501454,4.548573,9.097146,species_level
74,asia_chin033,TRW,TRW,4,0.19432,AncientGroup_E_5,Pinaceae,Picea,Picea schrenkiana Fisch. & C.A. Mey.,87.92,43.77,1970,asia,China,Arid,1940,2002,63,3,10,"3,4,5,6,7,8,9,10",8,66776,8.701755116,15.99113132,40.83194136,3.078073896,0.573573913,1.16084872,14.42182565,203.7333369,1244.691126,328.3107563,1.027401648,0.2034413,0.041230004,0.299109968,0.041178853,0.054147739,0.072346829,Picea schrenkiana,317.850258,7.199769,14.399538,species_level
75,asia_chin035,TRW,TRW,4,0.16209,AncientGroup_E_5,Pinaceae,Picea,Picea tienschanica Rupr.,90.22,43.6,2250,asia,China,Arid,1940,2002,63,4,10,"4,5,6,7,8,9,10",7,66781,6.169938926,13.42909139,45.61954164,3.274587818,0.35501019,1.10523651,12.92040836,131.5492089,1148.001757,327.6207947,0.904466554,0.18070238,0.042568761,0.312098563,0.049166157,0.054201891,0.067079487,Picea tienschanica,317.850258,7.199769,14.399538,species_level
76,asia_chin036,TRW,TRW,4,0.12117,AncientGroup_E_5,Pinaceae,Picea,Picea tienschanica Rupr.,90.1,43.6,2170,asia,China,Arid,1940,2002,63,4,10,"4,5,6,7,8,9,10",7,66781,6.169938926,13.42909139,45.61954164,3.274587818,0.35501019,0.982642484,12.92040836,131.5492089,1148.001757,327.6207947,0.904466554,0.163163486,0.042568761,0.312098563,0.049166157,0.054201891,0.067079487,Picea tienschanica,317.850258,7.199769,14.399538,species_level
77,asia_chin037,TRW,TRW,3,0.18108,AncientGroup_E_5,Pinaceae,Picea,Picea likiangensis (Franchet) Pritzel,99.35,27.58,3240,asia,China,Warm Humid,1940,2005,66,2,12,"2,3,4,5,6,7,8,9,10,11,12",11,89839,4.883882877,59.63863903,45.06219479,3.194885065,0.085031744,1.064182813,9.580578658,839.7515291,2191.618355,334.1496796,0.459328701,0.232748925,0.035445575,0.106452796,0.010343831,0.058239889,0.053984312,Picea likiangensis,317.850258,7.199769,14.399538,species_level
78,asia_chin038,TRW,TRW,4,0.16953,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga dumosa (D. Don) Eichler,99.29,27.59,3150,asia,China,Warm Humid,1940,2005,66,2,12,"2,3,4,5,6,7,8,9,10,11,12",11,89839,4.883882877,59.63863903,45.06219479,3.194885065,0.085031744,0.987018117,9.580578658,839.7515291,2191.618355,334.1496796,0.459328701,0.215182055,0.035445575,0.106452796,0.010343831,0.058239889,0.053984312,Tsuga dumosa,314.829325,10.220702,20.441404,species_level
79,asia_chin039,TRW,TRW,4,0.15278,AncientGroup_E_5,Pinaceae,Abies,Abies recurvata Mast.,99.02,28.04,3200,asia,China,Cold Dry,1940,2005,66,5,11,"5,6,7,8,9,10,11",7,89119,3.645521127,57.70801337,44.08992,3.238466891,0.07240987,1.0066532,9.956926584,606.2378898,1449.804859,332.8671722,0.423883927,0.210244949,0.031767047,0.128993995,0.012910635,0.058599563,0.06582146,Abies recurvata,320.501454,4.548573,9.097146,species_level
80,asia_chin041,TRW,TRW,3,0.1325,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga dumosa (D. Don) Eichler,98.4,27.88,3150,asia,China,Warm Humid,1940,2005,66,10,11,"10,11",2,89837,3.048058782,40.93719796,23.30305217,0.72666766,0.044588387,0.931086574,11.10227291,94.14848673,314.030303,331.678922,0.457874315,0.145590714,0.054229922,0.438465974,0.031457169,0.05971876,0.092083349,Tsuga dumosa,314.829325,10.220702,20.441404,species_level
81,asia_chin046,TRW,TRW,4,0.17755,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,97.03,31.12,None,asia,China,Cold Dry,1940,2004,65,6,10,"6,7,8,9,10",5,84795,3.158186272,39.44180479,35.98504334,1.785679863,0.079890165,1.110822036,8.936000146,450.4077,997.6662792,332.8097946,0.490657638,0.224395895,0.056986325,0.150490847,0.011290076,0.057071071,0.064851188,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
82,asia_chin052,TRW,TRW,2,0.34414,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,97.54,37.45,3920,asia,China,Arid,1940,2002,63,5,10,"5,6,7,8,9,10",6,76156,4.629154172,18.53413417,44.9636436,1.791651211,0.184691432,1.220726585,9.988624491,165.7841297,1313.634941,331.6923094,0.710646492,0.304415331,0.050503335,0.2048977,0.023827003,0.055174926,0.063988165,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
83,asia_chin053,TRW,TRW,2,0.40833,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.06,37.44,3800,asia,China,Arid,1940,2002,63,5,10,"5,6,7,8,9,10",6,76157,4.524771337,22.53351165,51.73393099,1.885512603,0.149453927,1.276722877,6.997354641,206.3301621,1488.063513,331.9802948,0.575357253,0.328924694,0.069839417,0.183023956,0.021833286,0.05536476,0.07137629,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
84,asia_chin054,TRW,TRW,2,0.50513,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,97.79,37.45,3700,asia,China,Arid,1940,2003,64,5,10,"5,6,7,8,9,10",6,76156,4.628918525,18.52376615,44.95824814,1.800484332,0.1844098,1.233239885,9.990104318,165.7609402,1313.753379,332.3276739,0.71050661,0.4171302,0.050107505,0.20329654,0.023646013,0.056731294,0.063510321,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
85,asia_chin055,TRW,TRW,2,0.41293,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,97.06,37.51,3780,asia,China,Polar,1940,2002,63,6,9,"6,7,8,9",4,75435,2.513572018,21.87143187,29.94906768,1.515628047,0.09575993,1.223558088,6.261111228,164.2031774,949.4030466,329.7324693,0.517177116,0.338385361,0.089481863,0.224982263,0.022248637,0.055090618,0.089259444,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
86,asia_chin056,TRW,TRW,2,0.22293,AncientGroup_E_5,Pinaceae,Pinus,Pinus armandii Franchet,110.08,34.47,1950,asia,China,Cold Dry,1940,2005,66,4,11,"4,5,6,7,8,9,10,11",8,80501,6.236972924,58.92326511,47.9033473,2.746946093,0.258918427,1.047580418,15.57253816,753.6151653,1579.369845,332.6760607,0.614171488,0.223607299,0.031899109,0.182301629,0.013735085,0.058271129,0.121446751,Pinus armandii,304.191162,20.858865,41.71773,species_level
87,asia_chin057,TRW,TRW,2,0.2194,AncientGroup_E_5,Pinaceae,Pinus,Pinus armandii Franchet,110.08,34.46,2050,asia,China,Cold Dry,1940,2005,66,4,11,"4,5,6,7,8,9,10,11",8,80501,6.236972924,58.92326511,47.9033473,2.746946093,0.258918427,0.969982962,15.57253816,753.6151653,1579.369845,332.6760607,0.614171488,0.228306998,0.031899109,0.182301629,0.013735085,0.058271129,0.121446751,Pinus armandii,304.191162,20.858865,41.71773,species_level
88,asia_chin058,TRW,TRW,2,0.21638,AncientGroup_E_5,Pinaceae,Pinus,Pinus armandii Franchet,110.08,34.46,2000,asia,China,Cold Dry,1940,2005,66,4,11,"4,5,6,7,8,9,10,11",8,80501,6.236972924,58.92326511,47.9033473,2.746946093,0.258918427,1.015203171,15.57253816,753.6151653,1579.369845,332.6760607,0.614171488,0.217350481,0.031899109,0.182301629,0.013735085,0.058271129,0.121446751,Pinus armandii,304.191162,20.858865,41.71773,species_level
89,asia_chin059,TRW,TRW,2,0.24263,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,96.13,33.8,4060,asia,China,Polar,1940,2002,63,6,10,"6,7,8,9,10",5,81193,3.974624096,35.62411968,36.47613202,2.365045054,0.08340962,0.988580989,3.525714333,387.1238166,906.471747,330.7504689,0.365463538,0.258337524,0.151755953,0.109455451,0.011728374,0.054643123,0.076091221,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
90,asia_chin060,TRW,TRW,2,0.24041,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.4,37.31,3500,asia,China,Arid,1940,2003,64,5,10,"5,6,7,8,9,10",6,76157,4.524607312,22.51589897,51.7373296,1.893393809,0.149179123,1.071919767,6.996875142,206.2859409,1488.253379,332.6205449,0.575164998,0.238083745,0.069289836,0.181612594,0.021680585,0.056939678,0.070881673,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
91,asia_chin061,TRW,TRW,2,0.31894,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.63,37.03,3700,asia,China,Polar,1940,2003,64,6,9,"6,7,8,9",4,76158,2.438636551,21.62538331,32.99215113,1.516571922,0.099862509,1.043574736,7.834765748,204.4468792,1019.276694,331.6679977,0.560165753,0.327507456,0.069297677,0.162021619,0.015443299,0.057262135,0.079612564,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
92,asia_chin062,TRW,TRW,3,0.38871,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.66,37.04,3700,asia,China,Polar,1940,2001,62,6,9,"6,7,8,9",4,76158,2.435108853,21.56541338,33.00109096,1.495766337,0.099539644,1.055275983,7.829838836,203.0887137,1019.000639,330.3826474,0.559902739,0.438257153,0.070329318,0.159024192,0.015557871,0.054041631,0.080870264,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
93,asia_chin063,TRW,TRW,3,0.38936,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.22,36.75,3720,asia,China,Arid,1940,2001,62,5,10,"5,6,7,8,9,10",6,76877,4.454942227,18.67171802,45.48018739,1.660759325,0.169601835,1.185633724,9.663172206,175.1225834,1362.158905,332.1568388,0.692917249,0.367043351,0.051771239,0.188783,0.024554168,0.053551849,0.060908758,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
94,asia_chin064,TRW,TRW,3,0.43747,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.42,36.68,3700,asia,China,Arid,1940,2001,62,5,10,"5,6,7,8,9,10",6,76877,4.454942227,18.67171802,45.48018739,1.660759325,0.169601835,1.167387852,9.663172206,175.1225834,1362.158905,332.1568388,0.692917249,0.42766614,0.051771239,0.188783,0.024554168,0.053551849,0.060908758,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
95,asia_chin065,TRW,TRW,2,0.24784,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,95.72,32.66,4200,asia,China,Polar,1940,2006,67,6,10,"6,7,8,9,10",5,82632,3.674678057,39.65813763,38.04869464,2.20126049,0.073481229,0.964111598,5.380000089,452.7582177,962.3070811,333.9910678,0.388404942,0.292473799,0.101163435,0.115831261,0.012097122,0.060764111,0.078633324,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
96,asia_chin066,TRW,TRW,3,0.21414,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus tibetica Kom.,96.28,33.72,3950,asia,China,Polar,1940,2002,63,6,10,"6,7,8,9,10",5,81193,3.974624096,35.62411968,36.47613202,2.365045054,0.08340962,1.117161161,3.525714333,387.1238166,906.471747,330.7504689,0.365463538,0.201316788,0.151755953,0.109455451,0.011728374,0.054643123,0.076091221,Juniperus tibetica,320.013548,5.036479,10.072958,species_level
97,asia_chin068,TRW,TRW,3,0.22204,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,98.35,36.23,None,asia,China,Arid,1940,2011,72,5,10,"5,6,7,8,9,10",6,77597,4.344467927,19.78741106,45.65699879,1.727330296,0.1578095,1.132133884,8.651389026,194.6083365,1353.760808,338.8927306,0.643151991,0.251149009,0.055749936,0.197496049,0.020474983,0.069503648,0.066435582,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
98,asia_chin070,TRW,TRW,2,0.18048,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,99.33,38.57,None,asia,China,Polar,1940,2009,70,6,10,"6,7,8,9,10",5,73999,4.873286447,34.81442608,52.50720704,1.700128321,0.135809955,1.293491916,3.116857177,235.1342895,857.4553324,332.6071224,0.406672365,0.15574505,0.155107973,0.182795282,0.05595448,0.06577096,0.098727435,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
99,asia_chin071,TRW,TRW,2,0.15983,AncientGroup_D_4,Cupressaceae,Juniperus,Juniperus przewalskii Komarov = Sabina przewalskii Komarov,99.87,38.2,None,asia,China,Polar,1940,2008,69,6,9,"6,7,8,9",4,74720,2.354298659,27.62125673,36.94643591,1.553600874,0.093048191,1.165838479,5.751449384,256.0086997,793.1641232,332.5666938,0.463096846,0.15321821,0.084739557,0.158875454,0.060992746,0.06433237,0.098787424,Juniperus przewalskii,320.013548,5.036479,10.072958,species_level
100,asia_chin072,TRW,TRW,2,0.16005,AncientGroup_E_5,Pinaceae,Pinus,Pinus tabulaeformis Carr.,112.23,33.73,1675,asia,China,Cold Dry,1940,2007,68,4,11,"4,5,6,7,8,9,10,11",8,81225,6.254029665,61.07324585,49.50412717,2.910440794,0.257462455,0.98945442,17.28529445,727.7705992,1684.238068,333.5075918,0.648877828,0.16151187,0.028890127,0.193000875,0.01289783,0.061350128,0.12211851,Pinus tabulaeformis,304.191162,20.858865,41.71773,species_level
